TIPO DE AVISO;Estado;Prioridad;Incidente;Estructura;Creacion;Inicio;Cierre
;INIC;Seis años;1625967;19879936;2010-07-24 00:00:00;2010-07-24 00:00:00;2010-09-09 00:00:00
;INIC;Año;2994144;19879936;2013-08-23 00:00:00;2013-08-23 00:00:00;2013-11-16 00:00:00
;INIC ENPT;Año;1129966;;2012-03-15 00:00:00;2012-03-15 00:00:00;2012-08-31 00:00:00
;INIC ENPT;Año;1129952;17993246;2012-03-15 00:00:00;2012-03-15 00:00:00;2014-07-27 00:00:00
;PROY ENPT;Año;1129949;19797623;2012-03-15 00:00:00;2012-03-15 00:00:00;2012-09-22 00:00:00
;INIC ENPT;Trimestre;1129943;19796958;2012-03-02 00:00:00;2012-04-28 00:00:00;2012-04-28 00:00:00
;INIC ENPT;Trimestre;1129942;19796957;2012-03-02 00:00:00;2012-04-28 00:00:00;2012-04-28 00:00:00
;INIC ENPT;Trimestre;1129941;19796956;2012-03-02 00:00:00;2012-04-28 00:00:00;2012-04-28 00:00:00
;INIC;Trimestre;1129887;;2012-03-15 00:00:00;2012-03-15 00:00:00;2012-04-03 00:00:00
;CCLI;Tres años;2579976;19879936;2014-06-24 00:00:00;2014-06-24 00:00:00;2015-07-23 00:00:00
;CTER;Año;2579975;19879936;2014-06-24 00:00:00;2014-06-24 00:00:00;2014-08-15 00:00:00
;CCLI;Dos años;2477005;19879936;2016-08-26 00:00:00;2016-08-26 00:00:00;2017-06-23 00:00:00
;INIC ENPT;Año;1129783;19896093;2012-03-16 00:00:00;2012-11-09 00:00:00;2012-11-09 00:00:00
;INIC ENPT;Año;1129783;19896093;2012-03-16 00:00:00;2012-03-16 00:00:00;2012-11-09 00:00:00
;INIC;Año;1129620;17993219;2012-03-17 00:00:00;2012-03-18 00:00:00;2012-03-18 00:00:00
;INIC;;1129527;19797281;2012-03-18 00:00:00;2012-03-18 00:00:00;2012-03-18 00:00:00
;INIC;;1129527;19797281;2012-03-18 00:00:00;2012-03-18 00:00:00;2012-03-18 00:00:00
;INIC;;1129524;19797282;2012-03-18 00:00:00;2012-03-18 00:00:00;2012-03-18 00:00:00
;INIC;;1129524;19797282;2012-03-18 00:00:00;2012-03-18 00:00:00;2012-03-18 00:00:00
;INIC;;1129523;19797283;2012-03-18 00:00:00;2012-03-18 00:00:00;2012-03-18 00:00:00
;INIC;;1129523;19797283;2012-03-18 00:00:00;2012-03-18 00:00:00;2012-03-18 00:00:00
;INIC ENPT;Dos años;2439208;19879936;2017-09-10 00:00:00;2017-09-14 00:00:00;2017-12-21 00:00:00
;CCLI ENPT;Semestre;1047079;19879936;2013-05-25 00:00:00;2013-05-25 00:00:00;2013-11-07 00:00:00
;INIC ENPT;Año;2564062;19879934;2014-09-27 00:00:00;2014-09-28 00:00:00;2015-07-08 00:00:00
;INIC ENPT;Tres años;1129297;19799314;2012-03-22 00:00:00;2012-03-22 00:00:00;2013-03-07 00:00:00
;INIC ENPT;Semestre;1129207;;2012-03-23 00:00:00;2012-03-23 00:00:00;2012-06-03 00:00:00
;INIC ENPT;Semestre;1129206;;2012-03-23 00:00:00;2012-09-28 00:00:00;2013-06-28 00:00:00
;INIC ENPT;Semestre;1129206;;2012-03-23 00:00:00;2012-03-23 00:00:00;2013-06-28 00:00:00
;INIC ENPT;Semestre;1129206;;2012-03-23 00:00:00;2012-03-23 00:00:00;2013-06-28 00:00:00
;INIC ENPT;Año;1129022;19797334;2012-03-27 00:00:00;2012-03-27 00:00:00;2013-06-06 00:00:00
;INIC ENPT;Año;1128802;19797341;2012-03-28 00:00:00;2012-03-28 00:00:00;2012-04-26 00:00:00
;INIC;Semestre;1128745;;2012-03-28 00:00:00;2012-03-28 00:00:00;2012-04-04 00:00:00
;INIC;Mes;1128642;19881518;2012-03-28 00:00:00;2012-03-28 00:00:00;2012-03-30 00:00:00
;INIC ENPT;Año;2564061;19879933;2014-09-27 00:00:00;2014-09-28 00:00:00;2014-12-27 00:00:00
;INIC;Tres años;1128060;;2012-03-30 00:00:00;2012-04-04 00:00:00;2012-05-26 00:00:00
;INIC ENPT;Semestre;1127767;19799096;2012-03-31 00:00:00;2012-11-10 00:00:00;2012-11-10 00:00:00
;INIC ENPT;Semestre;1127766;19877220;2012-03-31 00:00:00;2012-11-11 00:00:00;2012-11-11 00:00:00
;INIC ENPT;Semestre;1127764;19896092;2012-03-31 00:00:00;2012-11-09 00:00:00;2012-11-09 00:00:00
;INIC ENPT;Semestre;1127759;19896049;2012-03-31 00:00:00;2012-11-09 00:00:00;2012-11-09 00:00:00
;INIC;Mes;1127755;19878233;2012-03-31 00:00:00;2012-03-31 00:00:00;2012-04-04 00:00:00
;INIC;Mes;1127754;;2012-03-31 00:00:00;2012-03-31 00:00:00;2012-04-04 00:00:00
;INIC ENPT;Semestre;1127749;17996318;2012-03-31 00:00:00;2012-03-31 00:00:00;2012-06-02 00:00:00
;INIC ENPT;Semestre;1127747;19873880;2012-03-31 00:00:00;2012-03-31 00:00:00;2012-10-11 00:00:00
;INIC ENPT;Año;2564060;19879930;2014-09-27 00:00:00;2014-09-28 00:00:00;2014-12-27 00:00:00
;INIC ENPT;Mes;1126894;19876633;2012-04-04 00:00:00;2012-04-04 00:00:00;2012-04-22 00:00:00
;INIC;Mes;1126888;19882408;2012-04-04 00:00:00;2012-04-04 00:00:00;2012-04-05 00:00:00
;INIC ENPT;Semestre;1126871;19873869;2012-04-04 00:00:00;2012-04-04 00:00:00;2012-08-19 00:00:00
;INIC ENPT;Semana;1126825;19882525;2012-04-05 00:00:00;2012-04-05 00:00:00;2012-06-10 00:00:00
;INIC;Año;1784752;19879927;2006-09-23 00:00:00;2006-09-23 00:00:00;2006-12-07 00:00:00
;INIC;Seis años;1625966;19879927;2010-07-24 00:00:00;2010-07-24 00:00:00;2010-09-09 00:00:00
;INIC ENPT;Tres años;2571482;19879927;2014-08-15 00:00:00;2014-08-15 00:00:00;2015-07-08 00:00:00
;INIC;;2526101;19879927;2015-07-23 00:00:00;2015-07-23 00:00:00;2015-07-24 00:00:00
;INIC ENPT TOMA LABO;Semana;1126517;17993290;2012-04-07 00:00:00;2012-04-07 00:00:00;2012-05-02 00:00:00
;INIC;Año;1747478;19880682;2007-09-30 00:00:00;2007-10-14 00:00:00;2008-05-09 00:00:00
;INIC;Año;1719843;19880682;2008-04-26 00:00:00;2008-04-26 00:00:00;2008-11-30 00:00:00
;CPRO ENPT;Tres años;1665743;19880682;2009-09-11 00:00:00;2009-09-11 00:00:00;2010-08-27 00:00:00
;CTER ENPT;Tres años;2973378;19880682;2014-01-11 00:00:00;2014-01-11 00:00:00;2015-06-25 00:00:00
;INIC ENPT;Semestre;1126418;19882499;2012-04-08 00:00:00;2013-06-08 00:00:00;2013-06-08 00:00:00
;INIC ENPT TOMA LABO;Mes;1126383;17993290;2012-04-09 00:00:00;2012-04-09 00:00:00;2012-05-23 00:00:00
;INIC ENPT TOMA LABO;Semestre;1126381;17993290;2012-04-09 00:00:00;2012-04-09 00:00:00;2012-10-03 00:00:00
;INIC;Semana;2441663;19880682;2017-08-23 00:00:00;2017-08-23 00:00:00;2017-09-15 00:00:00
;INIC ENPT;Trimestre;1126300;;2012-04-10 00:00:00;2012-04-28 00:00:00;2012-04-28 00:00:00
;INIC ENPT;Año;1126227;19896534;2012-04-11 00:00:00;2012-04-11 00:00:00;2013-11-08 00:00:00
;INIC ENPT;Año;1126222;19885165;2012-04-11 00:00:00;2012-04-11 00:00:00;2013-11-08 00:00:00
;INIC ENPT;Año;1126216;19873884;2012-04-11 00:00:00;2012-04-11 00:00:00;2013-11-09 00:00:00
;INIC ENPT;Año;1126215;19896493;2012-04-11 00:00:00;2012-04-11 00:00:00;2013-11-08 00:00:00
;INIC ENPT;Año;1126210;19885053;2012-04-11 00:00:00;2012-04-11 00:00:00;2013-11-09 00:00:00
;INIC ENPT;Año;1126207;19873882;2012-04-11 00:00:00;2012-04-11 00:00:00;2013-11-09 00:00:00
;INIC ENPT;Año;1126199;19896490;2012-04-11 00:00:00;2012-04-11 00:00:00;2013-11-14 00:00:00
;INIC ENPT;Año;1126198;19799310;2012-04-11 00:00:00;2012-04-11 00:00:00;2013-11-08 00:00:00
;INIC ENPT;Año;1126197;19799307;2012-04-11 00:00:00;2012-04-11 00:00:00;2013-11-08 00:00:00
;INIC ENPT;Año;1126196;19798154;2012-04-11 00:00:00;2012-04-11 00:00:00;2013-11-08 00:00:00
;INIC ENPT;Año;1126193;19799301;2012-04-11 00:00:00;2012-04-11 00:00:00;2013-11-08 00:00:00
;INIC;Dos años;2430588;19880671;2017-11-18 00:00:00;2017-11-18 00:00:00;2017-12-11 00:00:00
;INIC;Mes;1866542;19880581;2004-02-22 00:00:00;2004-02-22 00:00:00;2004-07-25 00:00:00
;PROY;Mes;1843155;19880581;2004-10-23 00:00:00;2004-10-23 00:00:00;2005-01-14 00:00:00
;PROY;Very high;1819266;19880581;2005-07-27 00:00:00;2006-04-29 00:00:00;2006-07-04 00:00:00
;INIC;Semestre;1796004;19880581;2006-06-21 00:00:00;2006-06-21 00:00:00;2006-09-07 00:00:00
;INIC;Año;1724737;19880581;2008-02-07 00:00:00;2008-02-07 00:00:00;2008-11-08 00:00:00
;INIC;Año;2561140;19880581;2014-11-07 00:00:00;2014-11-07 00:00:00;2015-07-15 00:00:00
;INIC;Año;2560072;19880581;2014-11-23 00:00:00;2014-11-23 00:00:00;2015-05-23 00:00:00
;INIC;Año;2560071;19880581;2014-11-23 00:00:00;2014-11-23 00:00:00;2015-01-15 00:00:00
;CPRO CO19;Año;2535440;19880581;2015-05-23 00:00:00;2015-05-23 00:00:00;2016-06-12 00:00:00
;INIC;Dos años;2415226;19880581;2018-04-08 00:00:00;2018-04-08 00:00:00;2019-05-08 00:00:00
;INIC;;2362768;19880581;2019-05-18 00:00:00;2019-05-18 00:00:00;
;INIC ENPT;Año;1197468;19880581;2011-12-11 00:00:00;2011-12-14 00:00:00;2012-03-31 00:00:00
;INIC;Tres años;2438798;19880580;2017-09-20 00:00:00;2017-09-20 00:00:00;2018-03-30 00:00:00
;CPRO;Año;2720522;19880579;2014-04-11 00:00:00;2014-04-11 00:00:00;2014-06-22 00:00:00
;INIC;Año;2561143;19880579;2014-11-07 00:00:00;2014-11-07 00:00:00;2015-01-15 00:00:00
;INIC;Año;2559926;19880579;2014-11-26 00:00:00;2014-11-26 00:00:00;2015-01-15 00:00:00
;INIC ENPT;Dos años;2410228;19880579;2018-05-13 00:00:00;2018-05-13 00:00:00;2019-05-08 00:00:00
;INIC;;2362767;19880579;2019-05-18 00:00:00;2019-05-18 00:00:00;
;CPRO;Año;2976945;19880578;2013-11-26 00:00:00;2013-11-26 00:00:00;2014-01-11 00:00:00
;INIC;Año;2976914;19880578;2013-11-27 00:00:00;2013-11-27 00:00:00;2014-02-23 00:00:00
;INIC;Año;2560070;19880578;2014-11-23 00:00:00;2014-11-23 00:00:00;2015-07-10 00:00:00
;INIC;Año;2560070;19880578;2014-11-23 00:00:00;2014-11-23 00:00:00;2015-07-10 00:00:00
;INIC ENPT;Dos años;2410225;19880578;2018-05-13 00:00:00;2018-05-13 00:00:00;2019-05-08 00:00:00
;INIC;;2362766;19880578;2019-05-18 00:00:00;2019-05-18 00:00:00;
;CPRO;Mes;1850088;19880576;2004-08-13 00:00:00;2004-08-13 00:00:00;2005-02-10 00:00:00
;INIC;Semana;1817540;19880576;2005-06-09 00:00:00;2005-09-01 00:00:00;2006-01-05 00:00:00
;INIC;Dos años;2474583;19880576;2016-09-11 00:00:00;2016-09-11 00:00:00;2016-12-14 00:00:00
;INIC;Año;1661942;19880575;2009-10-21 00:00:00;2009-10-21 00:00:00;2010-06-04 00:00:00
;INIC;Seis años;1661898;19880574;2009-10-22 00:00:00;2009-10-22 00:00:00;2010-06-04 00:00:00
;CPRO;Trimestre;1125567;;2012-04-14 00:00:00;2012-04-15 00:00:00;2012-07-07 00:00:00
;INIC;Seis años;1661898;19880574;2009-10-22 00:00:00;2009-10-22 00:00:00;2010-06-04 00:00:00
;INIC;Año;1744170;19880572;2007-11-02 00:00:00;2007-11-02 00:00:00;2008-05-09 00:00:00
;INIC;Año;1724736;19880572;2008-02-07 00:00:00;2008-02-07 00:00:00;2008-11-08 00:00:00
;INIC ENPT;Tres años;1617029;19880572;2010-10-08 00:00:00;2010-10-08 00:00:00;2011-03-04 00:00:00
;CPRO;Año;1511188;19880572;2011-02-23 00:00:00;2011-02-23 00:00:00;2013-06-09 00:00:00
;CCLI;Año;2560068;19880572;2014-11-23 00:00:00;2014-11-23 00:00:00;2015-07-24 00:00:00
;INIC;Mes;1125461;19896012;2012-04-16 00:00:00;2012-04-16 00:00:00;2012-05-04 00:00:00
;INIC ENPT;Dos años;2410147;19880572;2018-05-13 00:00:00;2018-05-13 00:00:00;2019-05-09 00:00:00
;INIC ENPT;Año;1125294;19874554;2012-04-18 00:00:00;2012-04-18 00:00:00;2013-09-21 00:00:00
;CPRO;Mes;1101146;19880670;2012-08-11 00:00:00;2012-08-11 00:00:00;2012-10-06 00:00:00
;INIC ENPT;Semestre;1125227;;2012-04-19 00:00:00;2012-04-19 00:00:00;2013-06-08 00:00:00
;INIC ENPT;Semestre;1125222;;2012-04-19 00:00:00;2012-04-19 00:00:00;2013-06-08 00:00:00
;INIC;Año;1724735;19880571;2008-02-07 00:00:00;2008-02-07 00:00:00;2008-11-08 00:00:00
;INIC ENPT;Tres años;1617028;19880571;2010-10-08 00:00:00;2010-10-08 00:00:00;2011-02-23 00:00:00
;INIC;Año;2561142;19880571;2014-11-07 00:00:00;2014-11-07 00:00:00;2015-07-15 00:00:00
;INIC;Año;2559927;19880571;2014-11-26 00:00:00;2014-11-26 00:00:00;2015-01-15 00:00:00
;INIC ENPT;Dos años;2410144;19880571;2018-05-13 00:00:00;2018-05-13 00:00:00;2019-05-09 00:00:00
;INIC;;2362764;19880571;2019-05-18 00:00:00;2019-05-18 00:00:00;
;INIC;Semestre;1744169;19880569;2007-11-02 00:00:00;2007-11-02 00:00:00;2008-05-02 00:00:00
;INIC;Año;1724732;19880569;2008-02-07 00:00:00;2008-02-07 00:00:00;2008-11-08 00:00:00
;CPRO;Año;2560067;19880569;2014-11-23 00:00:00;2014-11-23 00:00:00;2015-06-25 00:00:00
;INIC;Tres años;1744168;19880568;2007-11-02 00:00:00;2007-11-02 00:00:00;2008-05-02 00:00:00
;CPRO;Semestre;1682494;19880568;2008-11-21 00:00:00;2009-03-19 00:00:00;2011-09-22 00:00:00
;INIC;Tres años;1744167;19880567;2007-11-02 00:00:00;2007-11-02 00:00:00;2008-05-07 00:00:00
;CPRO;Tres años;1661924;19880567;2009-10-21 00:00:00;2009-10-21 00:00:00;2011-08-05 00:00:00
;INIC;Dos años;2559928;19880566;2014-11-26 00:00:00;2014-11-26 00:00:00;2015-08-29 00:00:00
;INIC;Año;1724731;19880565;2008-02-07 00:00:00;2008-02-07 00:00:00;2008-11-08 00:00:00
;INIC;Dos años;2474582;19880565;2016-09-11 00:00:00;2016-09-11 00:00:00;2016-12-16 00:00:00
;INIC;Año;1724730;19880564;2008-02-07 00:00:00;2008-02-07 00:00:00;2008-11-08 00:00:00
;CCLI;Semestre;1701695;19880564;2008-11-08 00:00:00;2008-11-08 00:00:00;2009-05-14 00:00:00
;INIC;Semestre;1675898;19880564;2009-06-18 00:00:00;2009-06-18 00:00:00;2010-01-03 00:00:00
;INIC;Año;2559940;19880564;2014-11-26 00:00:00;2014-11-26 00:00:00;2015-05-27 00:00:00
;INIC;Año;2559940;19880564;2014-11-26 00:00:00;2014-11-26 00:00:00;2015-05-27 00:00:00
;INIC;Dos años;2474581;19880564;2016-09-11 00:00:00;2016-09-11 00:00:00;2016-12-14 00:00:00
;INIC;;2362881;19880564;2019-05-17 00:00:00;2019-05-17 00:00:00;
;INIC;;2362762;19880564;2019-05-18 00:00:00;2019-05-18 00:00:00;
;INIC;Año;1724728;19880563;2008-02-07 00:00:00;2008-02-07 00:00:00;2008-11-08 00:00:00
;INIC;Semana;1822309;19880562;2005-06-09 00:00:00;2005-06-16 00:00:00;2005-12-09 00:00:00
;INIC ENPT;Dos años;2410224;19880562;2018-05-13 00:00:00;2018-05-13 00:00:00;2019-05-09 00:00:00
;INIC;;2362761;19880562;2019-05-18 00:00:00;2019-05-18 00:00:00;
;INIC ENPT LABO;Semestre;1125129;19862447;2012-04-20 00:00:00;2012-04-20 00:00:00;2014-10-21 00:00:00
;INIC ENPT;Semestre;1125128;19862446;2012-04-20 00:00:00;2012-04-20 00:00:00;2013-06-12 00:00:00
;CTER;Semestre;1776469;19880561;2006-12-11 00:00:00;2006-12-11 00:00:00;2007-03-05 00:00:00
;INIC ENPT LABO;Año;1125115;19862273;2012-04-20 00:00:00;2012-04-20 00:00:00;2014-10-21 00:00:00
;INIC ENPT LABO;Año;1125113;19862271;2012-04-20 00:00:00;2012-04-20 00:00:00;2014-10-21 00:00:00
;INIC ENPT LABO;Año;1125112;19862270;2012-04-20 00:00:00;2012-04-20 00:00:00;2014-10-21 00:00:00
;INIC ENPT;Año;1125111;19862269;2012-04-20 00:00:00;2012-04-20 00:00:00;2013-06-12 00:00:00
;INIC ENPT;Año;1125110;19862268;2012-04-20 00:00:00;2012-04-20 00:00:00;2013-06-12 00:00:00
;INIC ENPT;Año;1125109;19862267;2012-04-20 00:00:00;2012-04-20 00:00:00;2013-06-12 00:00:00
;INIC ENPT;Semestre;1124869;19872880;2012-04-21 00:00:00;2012-04-21 00:00:00;2012-05-29 00:00:00
;INIC;Año;1724725;19880561;2008-02-07 00:00:00;2008-02-07 00:00:00;2008-11-08 00:00:00
;INIC;Año;2991583;19880561;2013-09-03 00:00:00;2013-09-03 00:00:00;2013-12-11 00:00:00
;INIC ENPT;Semestre;1124754;;2012-04-22 00:00:00;2012-04-22 00:00:00;2012-05-24 00:00:00
;INIC;Trimestre;1124052;19599914;2012-04-24 00:00:00;2012-04-24 00:00:00;2013-10-17 00:00:00
;INIC ENPT;Dos años;2410213;19880561;2018-05-13 00:00:00;2018-05-13 00:00:00;2019-05-09 00:00:00
;INIC ENPT;Semestre;1122878;;2012-04-26 00:00:00;2012-04-26 00:00:00;2012-05-24 00:00:00
;INIC ENPT;Semestre;1122874;;2012-04-26 00:00:00;2012-04-26 00:00:00;2012-05-24 00:00:00
;INIC;Tres años;1122866;9977347;2012-04-26 00:00:00;2012-04-26 00:00:00;2012-05-03 00:00:00
;INIC;Tres años;1122864;9977345;2012-04-26 00:00:00;2012-04-26 00:00:00;2012-05-03 00:00:00
;INIC;;2362760;19880561;2019-05-18 00:00:00;2019-05-18 00:00:00;
;INIC ENPT;Año;1122647;19797281;2012-04-27 00:00:00;2012-04-27 00:00:00;2013-04-04 00:00:00
;INIC;Año;1084223;19880561;2012-10-04 00:00:00;2012-10-04 00:00:00;2014-06-14 00:00:00
;INIC;Tres años;2977575;19880560;2013-11-22 00:00:00;2013-11-22 00:00:00;2013-12-15 00:00:00
;CTER ENPT;Tres años;2974246;19880560;2013-12-15 00:00:00;2013-12-15 00:00:00;2015-06-11 00:00:00
;INIC ENPT;Tres años;2430264;19880560;2017-11-22 00:00:00;2017-11-22 00:00:00;2018-09-08 00:00:00
;INIC;Semestre;2430613;19880559;2017-11-18 00:00:00;2017-11-18 00:00:00;2018-09-20 00:00:00
;INIC ENPT;Dos años;2410184;19880559;2018-05-13 00:00:00;2018-05-13 00:00:00;2019-05-09 00:00:00
;INIC;Año;2394482;19880559;2018-09-20 00:00:00;2018-09-26 00:00:00;
;INIC;;2362758;19880559;2019-05-18 00:00:00;2019-05-18 00:00:00;
;INIC;Semana;1822304;19880557;2005-06-09 00:00:00;2005-06-16 00:00:00;2005-12-09 00:00:00
;INIC;Tres años;1744165;19880557;2007-11-02 00:00:00;2007-11-02 00:00:00;2008-05-09 00:00:00
;INIC ENPT;Dos años;2410150;19880557;2018-05-13 00:00:00;2018-05-13 00:00:00;2019-05-09 00:00:00
;INIC;;2362756;19880557;2019-05-18 00:00:00;2019-05-18 00:00:00;
;INIC ENPT;Tres años;1197463;19880557;2011-12-11 00:00:00;2011-12-11 00:00:00;2012-12-27 00:00:00
;INIC;;1084220;19880557;2012-10-04 00:00:00;2012-10-04 00:00:00;2012-10-04 00:00:00
;INIC;Semana;1822305;19880556;2005-06-09 00:00:00;2005-06-16 00:00:00;2006-01-05 00:00:00
;INIC;Semana;1822306;19880555;2005-06-09 00:00:00;2005-06-16 00:00:00;2006-01-05 00:00:00
;CPRO;Año;1764460;19880555;2007-05-09 00:00:00;2007-05-09 00:00:00;2007-08-25 00:00:00
;INIC;Año;1724723;19880555;2008-02-07 00:00:00;2008-02-07 00:00:00;2008-11-09 00:00:00
;INIC ENPT;Dos años;2410152;19880555;2018-05-13 00:00:00;2018-05-13 00:00:00;2019-05-09 00:00:00
;INIC;;2362755;19880555;2019-05-18 00:00:00;2019-05-18 00:00:00;
;INIC ENPT;Tres años;1122157;19797963;2012-04-29 00:00:00;2012-04-29 00:00:00;2013-06-21 00:00:00
;CTER ENPT;Año;2976918;19880554;2013-11-27 00:00:00;2013-11-27 00:00:00;2014-12-10 00:00:00
;INIC ENPT;Año;1122132;19599961;2012-04-29 00:00:00;2012-04-29 00:00:00;2014-05-21 00:00:00
;CTER ENPT;Año;1617027;19880553;2010-10-08 00:00:00;2010-10-08 00:00:00;2011-06-11 00:00:00
;INIC;Año;1392646;19880553;2011-06-10 00:00:00;2011-06-10 00:00:00;2011-08-04 00:00:00
;CTER;Semestre;1776468;19880552;2006-12-11 00:00:00;2006-12-11 00:00:00;2007-03-05 00:00:00
;INIC;Año;1724722;19880552;2008-02-07 00:00:00;2008-02-07 00:00:00;2008-11-08 00:00:00
;CTER ENPT;Tres años;1681386;19880552;2009-04-03 00:00:00;2009-04-03 00:00:00;2011-07-08 00:00:00
;INIC;;1677668;19880552;2009-05-20 00:00:00;2009-05-20 00:00:00;2009-05-21 00:00:00
;INIC;Tres años;1661914;19880552;2009-10-21 00:00:00;2009-10-22 00:00:00;2010-06-06 00:00:00
;INIC;Año;2976944;19880552;2013-11-26 00:00:00;2013-11-26 00:00:00;2015-05-24 00:00:00
;INIC ENPT;Tres años;1121397;19599929;2012-05-02 00:00:00;2012-05-02 00:00:00;2014-05-24 00:00:00
;INIC ENPT;Tres años;1121397;19599929;2012-05-02 00:00:00;2012-05-02 00:00:00;2014-05-24 00:00:00
;INIC ENPT;Tres años;1121388;19599931;2012-05-02 00:00:00;2012-05-02 00:00:00;2014-05-24 00:00:00
;INIC ENPT;Tres años;1121388;19599931;2012-05-02 00:00:00;2012-05-02 00:00:00;2014-05-24 00:00:00
;INIC ENPT;Semestre;1121199;19799349;2012-05-03 00:00:00;2012-06-01 00:00:00;2012-06-01 00:00:00
;INIC ENPT;Semestre;1121198;19799350;2012-05-03 00:00:00;2012-06-01 00:00:00;2012-06-01 00:00:00
;INIC;Año;2559938;19880552;2014-11-26 00:00:00;2014-11-26 00:00:00;2015-05-13 00:00:00
;INIC;Tres años;2426723;19880668;2017-11-22 00:00:00;2017-11-23 00:00:00;2018-04-04 00:00:00
;CTER ENPT;Tres años;2976917;19880551;2013-11-27 00:00:00;2013-11-27 00:00:00;2015-06-25 00:00:00
;CTER ENPT;Año;1681385;19880550;2009-04-03 00:00:00;2009-04-03 00:00:00;2011-07-08 00:00:00
;INIC;;1677667;19880550;2009-05-20 00:00:00;2009-05-20 00:00:00;2009-05-21 00:00:00
;INIC ENPT;Año;1120955;19796335;2012-05-04 00:00:00;2012-05-04 00:00:00;2012-09-14 00:00:00
;INIC ENPT;Año;1120954;19869327;2012-05-04 00:00:00;2012-05-04 00:00:00;2013-08-22 00:00:00
;INIC ENPT;Tres años;1120938;19869326;2012-05-04 00:00:00;2012-05-04 00:00:00;2013-08-22 00:00:00
;INIC ENPT;Tres años;1120937;19869325;2012-05-04 00:00:00;2012-05-04 00:00:00;2013-08-22 00:00:00
;INIC ENPT;Tres años;1120936;19869324;2012-05-04 00:00:00;2012-05-04 00:00:00;2013-08-22 00:00:00
;INIC ENPT;Año;1120935;19869323;2012-05-04 00:00:00;2012-05-04 00:00:00;2013-08-22 00:00:00
;INIC ENPT;Año;1120934;19869322;2012-05-04 00:00:00;2012-05-04 00:00:00;2013-08-22 00:00:00
;INIC ENPT;Año;1120933;19869321;2012-05-04 00:00:00;2012-05-04 00:00:00;2013-08-22 00:00:00
;INIC ENPT;Año;1120932;19869320;2012-05-04 00:00:00;2012-05-04 00:00:00;2013-08-22 00:00:00
;INIC;Semana;1822308;19880548;2005-06-09 00:00:00;2005-06-16 00:00:00;2005-12-09 00:00:00
;INIC;;1814436;19880548;2005-10-23 00:00:00;2005-10-23 00:00:00;2005-11-04 00:00:00
;INIC;;1814436;19880548;2005-10-23 00:00:00;2005-10-28 00:00:00;2005-11-04 00:00:00
;INIC ENPT;Año;2976916;19880548;2013-11-27 00:00:00;2013-11-27 00:00:00;2014-11-13 00:00:00
;INIC ENPT;Tres años;2437921;19880548;2017-10-04 00:00:00;2017-10-04 00:00:00;2018-09-08 00:00:00
;INIC;Semana;1822307;19880547;2005-06-09 00:00:00;2005-06-16 00:00:00;2005-12-09 00:00:00
;INIC;Dos años;2410409;19880547;2018-05-11 00:00:00;2018-05-11 00:00:00;2018-06-09 00:00:00
;INIC ENPT;Dos años;2410154;19880547;2018-05-13 00:00:00;2018-05-13 00:00:00;2019-05-09 00:00:00
;INIC;;2362754;19880547;2019-05-18 00:00:00;2019-05-18 00:00:00;
;INIC ENPT;Semestre;1120333;19867780;2012-05-10 00:00:00;2012-05-10 00:00:00;2013-02-07 00:00:00
;INIC ENPT;Tres años;2430260;19880546;2017-11-22 00:00:00;2017-11-22 00:00:00;2018-09-08 00:00:00
;INIC;Año;1764459;19880545;2007-05-09 00:00:00;2007-05-09 00:00:00;2007-08-25 00:00:00
;INIC;Año;1724721;19880545;2008-02-07 00:00:00;2008-02-07 00:00:00;2008-11-08 00:00:00
;INIC;Seis años;2976942;19880545;2013-11-26 00:00:00;2013-11-26 00:00:00;2017-05-27 00:00:00
;INIC;Año;2580661;19880545;2014-06-12 00:00:00;2014-06-12 00:00:00;2014-12-12 00:00:00
;INIC;Tres años;1016676;19880545;2017-05-10 00:00:00;2017-05-10 00:00:00;2017-08-02 00:00:00
;INIC;Año;1120102;;2012-05-11 00:00:00;2012-05-11 00:00:00;2012-07-08 00:00:00
;INIC;Tres años;1744164;19880544;2007-11-02 00:00:00;2007-11-02 00:00:00;2008-05-09 00:00:00
;INIC;Año;1661922;19880544;2009-10-21 00:00:00;2009-10-21 00:00:00;2010-06-06 00:00:00
;INIC ENPT;Dos años;2410176;19880544;2018-05-13 00:00:00;2018-05-13 00:00:00;2019-05-09 00:00:00
;INIC;;2362753;19880544;2019-05-18 00:00:00;2019-05-18 00:00:00;
;INIC;Año;1724720;19880543;2008-02-07 00:00:00;2008-02-07 00:00:00;2008-11-09 00:00:00
;INIC;Seis años;1661918;19880543;2009-10-22 00:00:00;2009-10-22 00:00:00;2010-06-06 00:00:00
;INIC;Año;2976941;19880543;2013-11-26 00:00:00;2013-11-26 00:00:00;2014-02-23 00:00:00
;CTER ENPT;Tres años;2976915;19880543;2013-11-27 00:00:00;2013-11-27 00:00:00;2015-06-14 00:00:00
;INIC;Año;1126790;19880543;2012-04-05 00:00:00;2012-04-05 00:00:00;2012-09-06 00:00:00
;INIC;Seis años;1661916;19880542;2009-10-22 00:00:00;2009-10-22 00:00:00;2010-06-06 00:00:00
;INIC;;2977552;19880542;2013-11-22 00:00:00;2013-11-22 00:00:00;2014-02-23 00:00:00
;INIC;Año;2976940;19880542;2013-11-26 00:00:00;2013-11-26 00:00:00;2013-12-04 00:00:00
